05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;323;Leistungen n. soz. Entschäd.recht einschl. KOF;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;324;Sonstige Leistungen der Kriegsopferfürsorge;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;325;Leistungen n. BergmVersG;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;331;Förderung von anderen Trägern der Wohlfahrtspflege;1512878
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;341;Unterhaltsvorschussleistungen;7444631
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;343;Betreuungsleistungen;1091026
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;344;Leistungen für Heimkehrer und politische Häftlinge;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;351;Sonstige soziale Leistungen;47494075
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;361;Förderung v. Kindern (Tageseinr./-pflege);14356150
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;362;Jugendarbeit;4766955
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;363;So. Leistungen: Förderung junger Menschen u. Fam.;101600804
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;365;Tageseinrichtungen für Kinder;166944994
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;366;Einrichtungen der Jugendarbeit;17678847
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;367;So. Einricht: Förderung junger Menschen und Fam.;13743263
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;368;Leistungen n. BEEG;236275
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;411;Krankenhäuser;6428694
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;412;Gesundheitseinrichtungen;7540048
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;414;Gesundheitsschutz und -pflege;15226464
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;418;Kur- und Badeeinrichtungen;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;421;Förderung des Sports;1070152
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;424;Sportstätten und Bäder;58431746
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;511;Räuml. Planung u. Entwicklung, Geoinformationen;25284775
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;521;Bau- und Grundstücksordnung;5224726
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;522;Wohnungsbauförderung;6010601
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;523;Denkmalschutz und -pflege;707686
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;531;Elektrizitätsversorgung;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;532;Gasversorgung;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;533;Wasserversorgung;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;534;Fernwärmeversorgung;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;537;Abfallwirtschaft;81617415
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;538;Abwasserbeseitigung;1950018
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;541;Gemeindestraßen;121146936
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;542;Kreisstraßen;1073498
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;543;Landesstraßen;7273895
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;544;Bundesstraßen;11613148
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;545;Straßenreinigung;37021766
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;546;Parkeinrichtungen;1994144
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;547;Öffentlicher Personennahverkehr (ÖPNV);143780785
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;548;Sonstiger Personen- und Güterverkehr;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;549;Häfen;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;551;Öffentliches Grün, Landschaftsbau;29016362
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;552;Öffentliche Gewässer, wasserbauliche Anlagen;5138448
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;553;Friedhofs- und Bestattungswesen;12941448
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;554;Naturschutz und Landschaftspflege;4021481
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;555;Land- und Forstwirtschaft;2634212
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;561;Umweltschutzmaßnahmen;13042487
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;562;Immissionsschutz;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;571;Wirtschaftsförderung;21899793
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;573;Allgemeine Einrichtungen und Unternehmen;13871181
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;575;Tourismus;-
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;611;Steuern, allg. Zuweisungen u. allg. Umlagen;309316215
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;612;Sonstige allgemeine Finanzwirtschaft;18519641
05111000;Düsseldorf, krfr. Stadt;7;Auszahlungen insgesamt;999;Summe aller Produktgruppen;2367577818
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;111;Verwaltungssteuerung und Service;64799738
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;121;Statistik und Wahlen;1858730
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;122;Ordnungsangelegenheiten;31282160
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;126;Brandschutz;32360414
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;127;Rettungsdienst;4426828
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;128;Großschadensereignisse, Katastrophenschutz;216717
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;211;Grundschulen;6935514
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;212;Hauptschulen;1233786
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;215;Realschulen;958860
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;217;Gymnasien;2173050
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;218;Gesamtschulen;698045
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;221;Förderschulen;1172632
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;231;Berufskollegs;1822382
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;241;Schülerbeförderung;164289
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;242;Fördermaßnahmen für Schüler;892573
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;243;Sonstige schulische Aufgaben;1448914
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;251;Wissenschaft und Forschung;1059469
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;252;Museen, Sammlungen, Ausstellungen;3009201
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;253;Zoologische und Botanische Gärten;1768011
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;261;Theater;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;262;Musikpflege (ohne Musikschulen);8965320
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;263;Musikschulen;5195201
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;271;Volkshochschulen;2202053
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;272;Büchereien;5678811
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;273;Sonstige Volksbildung;1500528
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;281;Heimat- und sonstige Kunstpflege;1818989
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;291;Kirchengemeinden, Religionsgemeinschaften;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;311;Grundversorgung u. Leistungen (SGB XII);5429251
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;312;Grundsicherungsleistungen (SGB II);11993469
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;313;Leistungen für Asylbewerber (AsylbLG);314943
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;315;Soziale Einrichtungen;3536759
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;321;Leistungen nach dem BVG;251282
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;322;Leistungen f. Schwerbehinderte (SGB IX);776687
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;323;Leistungen n. soz. Entschäd.recht einschl. KOF;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;324;Sonstige Leistungen der Kriegsopferfürsorge;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;325;Leistungen n. BergmVersG;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;331;Förderung von anderen Trägern der Wohlfahrtspflege;14629
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;341;Unterhaltsvorschussleistungen;525465
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;343;Betreuungsleistungen;466725
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;344;Leistungen für Heimkehrer und politische Häftlinge;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;351;Sonstige soziale Leistungen;3943356
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;361;Förderung v. Kindern (Tageseinr./-pflege);414437
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;362;Jugendarbeit;289583
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;363;So. Leistungen: Förderung junger Menschen u. Fam.;11004175
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;365;Tageseinrichtungen für Kinder;43657747
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;366;Einrichtungen der Jugendarbeit;6936011
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;367;So. Einricht: Förderung junger Menschen und Fam.;5922410
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;368;Leistungen n. BEEG;190787
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;411;Krankenhäuser;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;412;Gesundheitseinrichtungen;1732067
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;414;Gesundheitsschutz und -pflege;8970174
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;418;Kur- und Badeeinrichtungen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;421;Förderung des Sports;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;424;Sportstätten und Bäder;2456391
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;511;Räuml. Planung u. Entwicklung, Geoinformationen;15360615
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;521;Bau- und Grundstücksordnung;4315282
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;522;Wohnungsbauförderung;2316717
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;523;Denkmalschutz und -pflege;287935
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;531;Elektrizitätsversorgung;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;532;Gasversorgung;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;533;Wasserversorgung;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;534;Fernwärmeversorgung;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;537;Abfallwirtschaft;647810
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;538;Abwasserbeseitigung;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;541;Gemeindestraßen;10744053
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;542;Kreisstraßen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;543;Landesstraßen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;544;Bundesstraßen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;545;Straßenreinigung;693117
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;546;Parkeinrichtungen;383420
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;547;Öffentlicher Personennahverkehr (ÖPNV);1825495
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;548;Sonstiger Personen- und Güterverkehr;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;549;Häfen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;551;Öffentliches Grün, Landschaftsbau;12659772
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;552;Öffentliche Gewässer, wasserbauliche Anlagen;749715
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;553;Friedhofs- und Bestattungswesen;6705179
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;554;Naturschutz und Landschaftspflege;1113301
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;555;Land- und Forstwirtschaft;1332177
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;561;Umweltschutzmaßnahmen;4531553
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;562;Immissionsschutz;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;571;Wirtschaftsförderung;1589256
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;573;Allgemeine Einrichtungen und Unternehmen;606213
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;575;Tourismus;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;611;Steuern, allg. Zuweisungen u. allg. Umlagen;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;612;Sonstige allgemeine Finanzwirtschaft;-
05111000;Düsseldorf, krfr. Stadt;701;Dienstbezüge insgesamt;999;Summe aller Produktgruppen;358330173
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;111;Verwaltungssteuerung und Service;2467139
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;121;Statistik und Wahlen;72044
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;122;Ordnungsangelegenheiten;1744458
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;126;Brandschutz;149305
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;127;Rettungsdienst;14819
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;128;Großschadensereignisse, Katastrophenschutz;7423
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;211;Grundschulen;402726
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;212;Hauptschulen;79856
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;215;Realschulen;68801
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;217;Gymnasien;154465
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;218;Gesamtschulen;50878
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;221;Förderschulen;86952
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;231;Berufskollegs;124894
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;241;Schülerbeförderung;8256
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;242;Fördermaßnahmen für Schüler;49006
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;243;Sonstige schulische Aufgaben;68769
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;251;Wissenschaft und Forschung;80925
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;252;Museen, Sammlungen, Ausstellungen;205808
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;253;Zoologische und Botanische Gärten;132312
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;261;Theater;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;262;Musikpflege (ohne Musikschulen);432406
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;263;Musikschulen;398878
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;271;Volkshochschulen;124270
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;272;Büchereien;419650
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;273;Sonstige Volksbildung;106244
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;281;Heimat- und sonstige Kunstpflege;98433
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;291;Kirchengemeinden, Religionsgemeinschaften;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;311;Grundversorgung u. Leistungen (SGB XII);177960
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;312;Grundsicherungsleistungen (SGB II);435537
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;313;Leistungen für Asylbewerber (AsylbLG);6269
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;315;Soziale Einrichtungen;238320
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;321;Leistungen nach dem BVG;3618
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;322;Leistungen f. Schwerbehinderte (SGB IX);11534
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;323;Leistungen n. soz. Entschäd.recht einschl. KOF;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;324;Sonstige Leistungen der Kriegsopferfürsorge;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;325;Leistungen n. BergmVersG;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;331;Förderung von anderen Trägern der Wohlfahrtspflege;673
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;341;Unterhaltsvorschussleistungen;19349
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;343;Betreuungsleistungen;32007
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;344;Leistungen für Heimkehrer und politische Häftlinge;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;351;Sonstige soziale Leistungen;167146
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;361;Förderung v. Kindern (Tageseinr./-pflege);25765
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;362;Jugendarbeit;19779
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;363;So. Leistungen: Förderung junger Menschen u. Fam.;701071
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;365;Tageseinrichtungen für Kinder;3199590
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;366;Einrichtungen der Jugendarbeit;525855
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;367;So. Einricht: Förderung junger Menschen und Fam.;435373
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;368;Leistungen n. BEEG;3614
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;411;Krankenhäuser;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;412;Gesundheitseinrichtungen;120304
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;414;Gesundheitsschutz und -pflege;556129
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;418;Kur- und Badeeinrichtungen;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;421;Förderung des Sports;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;424;Sportstätten und Bäder;148216
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;511;Räuml. Planung u. Entwicklung, Geoinformationen;791888
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;521;Bau- und Grundstücksordnung;210367
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;522;Wohnungsbauförderung;53155
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;523;Denkmalschutz und -pflege;22268
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;531;Elektrizitätsversorgung;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;532;Gasversorgung;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;533;Wasserversorgung;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;534;Fernwärmeversorgung;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;537;Abfallwirtschaft;35141
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;538;Abwasserbeseitigung;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;541;Gemeindestraßen;704881
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;542;Kreisstraßen;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;543;Landesstraßen;-
05111000;Düsseldorf, krfr. Stadt;702;Versorgungskassenbeiträge insgesamt;544;Bundesstraßen;-
